proposal_uid,image_id,fold,relative_path,category_id,x0,y0,x1,y1,detector_score,source_prediction_index
y5-f1-i4008-p043034,4008,1,images/train/MAR20_594.jpg,7,620.83,297.3,743.25,410.58,0.937988,43034
y5-f1-i4008-p043035,4008,1,images/train/MAR20_594.jpg,7,366.66,414.15,489.27,530.21,0.930176,43035
y5-f1-i4008-p043036,4008,1,images/train/MAR20_594.jpg,7,370.04,289.35,492.06,401.83,0.927246,43036
y5-f1-i4008-p043037,4008,1,images/train/MAR20_594.jpg,7,126.19,162.26,245.23,273.06,0.926758,43037
y5-f1-i4008-p043038,4008,1,images/train/MAR20_594.jpg,20,684.03,1.24,761.14,71.2,0.001279,43038
y5-f1-i4009-p043039,4009,1,images/train/MAR20_595.jpg,7,552.04,90.95,671.43,197.99,0.933594,43039
y5-f1-i4009-p043040,4009,1,images/train/MAR20_595.jpg,6,263.73,378.04,347.61,464.65,0.933594,43040
y5-f1-i4009-p043041,4009,1,images/train/MAR20_595.jpg,7,548.92,329.67,669.47,442.42,0.927246,43041
y5-f1-i4009-p043042,4009,1,images/train/MAR20_595.jpg,6,225.11,586.38,313.86,676.5,0.926758,43042
y5-f1-i4009-p043043,4009,1,images/train/MAR20_595.jpg,6,246.76,481.04,333.96,570.38,0.921875,43043
y5-f1-i4009-p043044,4009,1,images/train/MAR20_595.jpg,6,311.33,86.32,381.16,159.76,0.903809,43044
y5-f1-i4009-p043045,4009,1,images/train/MAR20_595.jpg,6,548.92,329.67,669.47,442.42,0.003551,43045
y5-f1-i4010-p043046,4010,1,images/train/MAR20_596.jpg,6,179.55,331.3,274.7,432.54,0.937012,43046
y5-f1-i4010-p043047,4010,1,images/train/MAR20_596.jpg,6,434.17,129.74,523.84,220.53,0.923828,43047
y5-f1-i4010-p043048,4010,1,images/train/MAR20_596.jpg,24,49.15,125.28,73.85,148.51,0.001519,43048
y5-f1-i4011-p043049,4011,1,images/train/MAR20_598.jpg,21,291.69,361.56,375.7,434.58,0.921387,43049
y5-f1-i4011-p043050,4011,1,images/train/MAR20_598.jpg,21,494.26,344.68,579.45,416.92,0.919434,43050
y5-f1-i4011-p043051,4011,1,images/train/MAR20_598.jpg,21,498.97,255.76,582.59,325.45,0.918945,43051
y5-f1-i4011-p043052,4011,1,images/train/MAR20_598.jpg,21,503.68,171.56,583.37,240.26,0.908203,43052
y5-f1-i4011-p043053,4011,1,images/train/MAR20_598.jpg,21,298.16,269.7,383.94,342.13,0.907227,43053
y5-f1-i4012-p043054,4012,1,images/train/MAR20_599.jpg,21,114.74,422.54,210.88,510.65,0.92041,43054
y5-f1-i4012-p043055,4012,1,images/train/MAR20_599.jpg,21,569.78,219.69,660.24,302.32,0.913574,43055
y5-f1-i4012-p043056,4012,1,images/train/MAR20_599.jpg,21,372.61,364.39,475.4,455.82,0.912598,43056
y5-f1-i4012-p043057,4012,1,images/train/MAR20_599.jpg,21,496.16,132.56,585.84,214.79,0.893066,43057
y5-f1-i4012-p043058,4012,1,images/train/MAR20_599.jpg,20,498.12,322.09,560.77,382.59,0.042572,43058
y5-f1-i4014-p043059,4014,1,images/train/MAR20_600.jpg,7,424.92,141.2,527.05,238.51,0.932617,43059
y5-f1-i4014-p043060,4014,1,images/train/MAR20_600.jpg,7,425.74,247.32,528.28,347.4,0.931641,43060
y5-f1-i4014-p043061,4014,1,images/train/MAR20_600.jpg,7,636.56,36.71,737.46,135.97,0.928223,43061
y5-f1-i4014-p043062,4014,1,images/train/MAR20_600.jpg,6,196.98,206.51,271.93,287.93,0.906738,43062
y5-f1-i4014-p043063,4014,1,images/train/MAR20_600.jpg,6,183.96,294.7,260.45,372.01,0.902832,43063
y5-f1-i4014-p043064,4014,1,images/train/MAR20_600.jpg,6,158.94,467.58,232.76,550.43,0.893066,43064
y5-f1-i4014-p043065,4014,1,images/train/MAR20_600.jpg,6,130.43,662.4,203.23,743.61,0.891602,43065
y5-f1-i4015-p043066,4015,1,images/train/MAR20_602.jpg,21,172.47,344.53,268.83,431.68,0.937988,43066
y5-f1-i4015-p043067,4015,1,images/train/MAR20_602.jpg,21,629.32,215.02,723.02,299.31,0.935547,43067
y5-f1-i4015-p043068,4015,1,images/train/MAR20_602.jpg,21,174.11,227.71,270.06,312.41,0.933594,43068
y5-f1-i4015-p043069,4015,1,images/train/MAR20_602.jpg,21,411.84,355.99,507.79,443.14,0.932617,43069
y5-f1-i4015-p043070,4015,1,images/train/MAR20_602.jpg,21,411.23,467.28,516.38,557.71,0.932617,43070
y5-f1-i4015-p043071,4015,1,images/train/MAR20_602.jpg,21,407.75,251.44,502.88,336.96,0.931152,43071
y5-f1-i4015-p043072,4015,1,images/train/MAR20_602.jpg,21,645.69,423.5,742.66,514.34,0.926758,43072
y5-f1-i4015-p043073,4015,1,images/train/MAR20_602.jpg,21,171.24,469.74,268.83,559.35,0.92627,43073
y5-f1-i4015-p043074,4015,1,images/train/MAR20_602.jpg,21,637.5,317.11,740.21,402.63,0.910645,43074
y5-f1-i4016-p043075,4016,1,images/train/MAR20_607.jpg,7,590.46,49.71,684.79,133.07,0.946777,43075
y5-f1-i4016-p043076,4016,1,images/train/MAR20_607.jpg,7,592.96,142.21,687.28,228.33,0.927246,43076
y5-f1-i4016-p043077,4016,1,images/train/MAR20_607.jpg,7,250.15,705.57,373.97,813.6,0.926758,43077
y5-f1-i4016-p043078,4016,1,images/train/MAR20_607.jpg,6,309.15,430.9,382.91,504.45,0.916504,43078
y5-f1-i4016-p043079,4016,1,images/train/MAR20_607.jpg,6,353.61,180.13,424.67,247.45,0.874023,43079
y5-f1-i4016-p043080,4016,1,images/train/MAR20_607.jpg,5,99.83,340.52,163.41,398.91,0.740234,43080
y5-f1-i4016-p043081,4016,1,images/train/MAR20_607.jpg,6,823.58,62.8,837.0,151.04,0.008316,43081
y5-f1-i4016-p043082,4016,1,images/train/MAR20_607.jpg,6,823.58,64.2,837.0,158.84,0.007935,43082
y5-f1-i4016-p043083,4016,1,images/train/MAR20_607.jpg,6,817.34,62.17,837.0,138.58,0.006027,43083
y5-f1-i4016-p043084,4016,1,images/train/MAR20_607.jpg,6,828.15,61.13,837.0,147.72,0.005138,43084
y5-f1-i4016-p043085,4016,1,images/train/MAR20_607.jpg,6,816.93,69.03,837.0,146.47,0.004887,43085
y5-f1-i4016-p043086,4016,1,images/train/MAR20_607.jpg,6,827.73,48.77,837.0,150.21,0.003855,43086
y5-f1-i4016-p043087,4016,1,images/train/MAR20_607.jpg,6,823.99,48.36,837.0,150.11,0.003351,43087
y5-f1-i4016-p043088,4016,1,images/train/MAR20_607.jpg,6,828.98,65.34,837.0,152.19,0.003099,43088
y5-f1-i4016-p043089,4016,1,images/train/MAR20_607.jpg,6,828.15,41.71,837.0,150.21,0.002714,43089
y5-f1-i4016-p043090,4016,1,images/train/MAR20_607.jpg,6,824.41,38.64,836.87,149.38,0.002531,43090
y5-f1-i4016-p043091,4016,1,images/train/MAR20_607.jpg,6,826.9,59.11,837.0,143.98,0.002493,43091
y5-f1-i4016-p043092,4016,1,images/train/MAR20_607.jpg,21,823.58,62.8,837.0,151.04,0.002424,43092
y5-f1-i4016-p043093,4016,1,images/train/MAR20_607.jpg,6,827.73,67.63,837.0,153.12,0.002314,43093
y5-f1-i4016-p043094,4016,1,images/train/MAR20_607.jpg,13,823.58,62.8,837.0,151.04,0.002058,43094
y5-f1-i4016-p043095,4016,1,images/train/MAR20_607.jpg,7,823.58,64.2,837.0,158.84,0.002043,43095
y5-f1-i4016-p043096,4016,1,images/train/MAR20_607.jpg,7,823.58,62.8,837.0,151.04,0.001995,43096
y5-f1-i4016-p043097,4016,1,images/train/MAR20_607.jpg,5,823.58,62.8,837.0,151.04,0.001818,43097
y5-f1-i4016-p043098,4016,1,images/train/MAR20_607.jpg,6,824.82,38.75,836.46,143.15,0.001768,43098
y5-f1-i4016-p043099,4016,1,images/train/MAR20_607.jpg,21,823.58,64.2,837.0,158.84,0.001741,43099
y5-f1-i4016-p043100,4016,1,images/train/MAR20_607.jpg,6,824.82,67.99,836.87,164.13,0.001472,43100
y5-f1-i4016-p043101,4016,1,images/train/MAR20_607.jpg,5,823.58,64.2,837.0,158.84,0.001432,43101
y5-f1-i4016-p043102,4016,1,images/train/MAR20_607.jpg,17,823.58,62.8,837.0,151.04,0.001421,43102
y5-f1-i4016-p043103,4016,1,images/train/MAR20_607.jpg,21,823.99,48.36,837.0,150.11,0.001184,43103
y5-f1-i4016-p043104,4016,1,images/train/MAR20_607.jpg,7,823.99,48.36,837.0,150.11,0.001112,43104
y5-f1-i4016-p043105,4016,1,images/train/MAR20_607.jpg,6,816.1,49.21,837.0,132.35,0.001069,43105
y5-f1-i4016-p043106,4016,1,images/train/MAR20_607.jpg,13,823.58,64.2,837.0,158.84,0.00104,43106
y5-f1-i4016-p043107,4016,1,images/train/MAR20_607.jpg,7,828.15,61.13,837.0,147.72,0.001024,43107
y5-f1-i4016-p043108,4016,1,images/train/MAR20_607.jpg,17,823.58,64.2,837.0,158.84,0.00102,43108
y5-f1-i4017-p043109,4017,1,images/train/MAR20_608.jpg,21,583.73,457.19,682.52,547.4,0.931152,43109
y5-f1-i4017-p043110,4017,1,images/train/MAR20_608.jpg,21,121.13,353.5,212.47,439.63,0.92627,43110
y5-f1-i4017-p043111,4017,1,images/train/MAR20_608.jpg,21,587.4,244.11,682.11,330.03,0.924805,43111
y5-f1-i4017-p043112,4017,1,images/train/MAR20_608.jpg,21,115.22,478.41,217.37,567.81,0.917969,43112
y5-f1-i4017-p043113,4017,1,images/train/MAR20_608.jpg,21,350.44,488.62,449.84,575.57,0.913574,43113
y5-f1-i4017-p043114,4017,1,images/train/MAR20_608.jpg,21,356.97,376.77,451.06,463.72,0.905762,43114
y5-f1-i4017-p043115,4017,1,images/train/MAR20_608.jpg,7,356.97,376.77,451.06,463.72,0.002993,43115
y5-f1-i4017-p043116,4017,1,images/train/MAR20_608.jpg,7,583.73,457.19,682.52,547.4,0.002935,43116
y5-f1-i4017-p043117,4017,1,images/train/MAR20_608.jpg,7,115.22,478.41,217.37,567.81,0.002174,43117
y5-f1-i4017-p043118,4017,1,images/train/MAR20_608.jpg,7,587.4,244.11,682.11,330.03,0.001727,43118
y5-f1-i4017-p043119,4017,1,images/train/MAR20_608.jpg,7,350.44,488.62,449.84,575.57,0.001616,43119
y5-f1-i4017-p043120,4017,1,images/train/MAR20_608.jpg,7,121.13,353.5,212.47,439.63,0.001279,43120
y5-f1-i4018-p043121,4018,1,images/train/MAR20_609.jpg,21,543.33,157.65,628.21,235.43,0.939453,43121
y5-f1-i4018-p043122,4018,1,images/train/MAR20_609.jpg,21,371.16,280.87,464.45,364.16,0.935547,43122
y5-f1-i4018-p043123,4018,1,images/train/MAR20_609.jpg,21,147.54,321.11,237.43,401.79,0.930664,43123
y5-f1-i4018-p043124,4018,1,images/train/MAR20_609.jpg,24,702.69,555.34,723.51,576.96,0.001846,43124
y5-f1-i4018-p043125,4018,1,images/train/MAR20_609.jpg,7,147.54,321.11,237.43,401.79,0.001216,43125
y5-f1-i4019-p043126,4019,1,images/train/MAR20_61.jpg,13,196.05,96.41,380.65,256.68,0.947754,43126
y5-f1-i4019-p043127,4019,1,images/train/MAR20_61.jpg,13,108.58,274.99,296.2,432.66,0.917969,43127
y5-f1-i4019-p043128,4019,1,images/train/MAR20_61.jpg,13,14.25,458.87,200.94,621.11,0.908203,43128
y5-f1-i4019-p043129,4019,1,images/train/MAR20_61.jpg,13,15.7,458.45,197.19,622.78,0.435791,43129
y5-f1-i4019-p043130,4019,1,images/train/MAR20_61.jpg,24,843.68,489.23,851.0,520.02,0.001495,43130
y5-f1-i4019-p043131,4019,1,images/train/MAR20_61.jpg,24,20.49,843.68,58.55,852.0,0.001053,43131
y5-f1-i4019-p043132,4019,1,images/train/MAR20_61.jpg,5,0.0,404.99,14.98,532.08,0.001,43132
y5-f1-i4020-p043133,4020,1,images/train/MAR20_610.jpg,21,494.5,151.63,588.67,234.21,0.948242,43133
y5-f1-i4020-p043134,4020,1,images/train/MAR20_610.jpg,21,77.75,118.31,171.67,203.31,0.944824,43134
y5-f1-i4020-p043135,4020,1,images/train/MAR20_610.jpg,21,486.77,247.49,580.94,329.83,0.938477,43135
y5-f1-i4020-p043136,4020,1,images/train/MAR20_610.jpg,21,482.43,344.31,578.04,429.79,0.936035,43136
y5-f1-i4020-p043137,4020,1,images/train/MAR20_610.jpg,21,276.71,261.25,371.12,344.31,0.931152,43137
y5-f1-i4020-p043138,4020,1,images/train/MAR20_610.jpg,21,50.04,339.73,142.7,420.13,0.916504,43138
y5-f1-i4020-p043139,4020,1,images/train/MAR20_610.jpg,21,264.39,359.29,358.56,443.55,0.910645,43139
y5-f1-i4020-p043140,4020,1,images/train/MAR20_610.jpg,7,822.88,582.87,954.71,691.04,0.844727,43140
y5-f1-i4020-p043141,4020,1,images/train/MAR20_610.jpg,21,63.5,226.73,156.22,309.3,0.629883,43141
y5-f1-i4020-p043142,4020,1,images/train/MAR20_610.jpg,21,63.26,226.48,155.98,309.55,0.544922,43142
y5-f1-i4020-p043143,4020,1,images/train/MAR20_610.jpg,17,822.88,582.87,953.75,691.53,0.009933,43143
y5-f1-i4020-p043144,4020,1,images/train/MAR20_610.jpg,6,822.88,582.87,954.71,691.04,0.008255,43144
y5-f1-i4020-p043145,4020,1,images/train/MAR20_610.jpg,17,49.92,339.97,142.7,420.37,0.002234,43145
y5-f1-i4020-p043146,4020,1,images/train/MAR20_610.jpg,21,822.88,582.87,954.71,691.04,0.00215,43146
y5-f1-i4020-p043147,4020,1,images/train/MAR20_610.jpg,17,276.71,261.25,370.87,344.56,0.002028,43147
y5-f1-i4020-p043148,4020,1,images/train/MAR20_610.jpg,23,940.23,87.41,989.0,159.24,0.001421,43148
y5-f1-i4021-p043149,4021,1,images/train/MAR20_611.jpg,7,853.43,248.05,987.25,360.31,0.93457,43149
y5-f1-i4021-p043150,4021,1,images/train/MAR20_611.jpg,7,862.35,20.94,993.19,123.78,0.933594,43150
y5-f1-i4021-p043151,4021,1,images/train/MAR20_611.jpg,7,616.04,111.02,747.37,217.82,0.930664,43151
y5-f1-i4021-p043152,4021,1,images/train/MAR20_611.jpg,7,857.4,132.57,988.73,239.87,0.928223,43152
y5-f1-i4021-p043153,4021,1,images/train/MAR20_611.jpg,6,304.05,349.65,400.2,436.13,0.921387,43153
y5-f1-i4021-p043154,4021,1,images/train/MAR20_611.jpg,6,277.54,449.76,375.67,539.22,0.921387,43154
y5-f1-i4021-p043155,4021,1,images/train/MAR20_611.jpg,7,7.62,408.87,127.87,523.36,0.92041,43155
y5-f1-i4021-p043156,4021,1,images/train/MAR20_611.jpg,6,352.13,159.34,446.04,240.24,0.91748,43156
y5-f1-i4021-p043157,4021,1,images/train/MAR20_611.jpg,6,253.25,554.58,349.65,644.29,0.91748,43157
y5-f1-i4021-p043158,4021,1,images/train/MAR20_611.jpg,6,327.6,252.26,421.76,337.01,0.916016,43158
y5-f1-i4021-p043159,4021,1,images/train/MAR20_611.jpg,17,456.2,450.75,529.31,521.87,0.905762,43159
y5-f1-i4021-p043160,4021,1,images/train/MAR20_611.jpg,7,666.59,636.85,782.56,746.88,0.888184,43160
y5-f1-i4021-p043161,4021,1,images/train/MAR20_611.jpg,6,666.59,636.85,782.56,746.88,0.001421,43161
y5-f1-i4022-p043162,4022,1,images/train/MAR20_612.jpg,7,463.8,522.91,605.47,641.12,0.943359,43162
y5-f1-i4022-p043163,4022,1,images/train/MAR20_612.jpg,7,438.54,247.24,575.7,360.49,0.936523,43163
y5-f1-i4022-p043164,4022,1,images/train/MAR20_612.jpg,7,450.95,136.93,586.07,244.99,0.93457,43164
y5-f1-i4022-p043165,4022,1,images/train/MAR20_612.jpg,7,450.04,650.14,595.55,775.11,0.93457,43165
y5-f1-i4022-p043166,4022,1,images/train/MAR20_612.jpg,7,195.36,624.87,338.83,749.4,0.932129,43166
y5-f1-i4022-p043167,4022,1,images/train/MAR20_612.jpg,7,460.2,30.79,591.49,136.25,0.930176,43167
y5-f1-i4022-p043168,4022,1,images/train/MAR20_612.jpg,7,0.02,634.8,16.76,780.98,0.005913,43168
y5-f1-i4022-p043169,4022,1,images/train/MAR20_612.jpg,7,0.01,671.79,15.88,784.0,0.003111,43169
y5-f1-i4022-p043170,4022,1,images/train/MAR20_612.jpg,7,0.01,613.59,21.21,770.6,0.003088,43170
y5-f1-i4022-p043171,4022,1,images/train/MAR20_612.jpg,7,0.03,416.66,32.2,522.01,0.001289,43171
y5-f1-i4023-p043172,4023,1,images/train/MAR20_613.jpg,7,308.0,420.61,427.84,532.99,0.935547,43172
y5-f1-i4023-p043173,4023,1,images/train/MAR20_613.jpg,6,26.87,465.14,114.89,555.37,0.930664,43173
y5-f1-i4023-p043174,4023,1,images/train/MAR20_613.jpg,7,556.77,310.56,676.15,418.75,0.927734,43174
y5-f1-i4023-p043175,4023,1,images/train/MAR20_613.jpg,7,312.89,302.4,433.67,410.82,0.924805,43175
y5-f1-i4023-p043176,4023,1,images/train/MAR20_613.jpg,7,554.91,196.55,676.15,303.57,0.922363,43176
y5-f1-i4023-p043177,4023,1,images/train/MAR20_613.jpg,7,804.85,436.23,924.69,549.78,0.911621,43177
y5-f1-i4023-p043178,4023,1,images/train/MAR20_613.jpg,6,50.01,368.85,135.46,452.32,0.905273,43178
y5-f1-i4023-p043179,4023,1,images/train/MAR20_613.jpg,6,804.85,436.23,924.69,549.78,0.013794,43179
y5-f1-i4024-p043180,4024,1,images/train/MAR20_614.jpg,21,250.16,508.8,355.15,609.35,0.944824,43180
y5-f1-i4024-p043181,4024,1,images/train/MAR20_614.jpg,21,170.81,417.54,275.2,514.45,0.939941,43181
y5-f1-i4024-p043182,4024,1,images/train/MAR20_614.jpg,21,548.78,122.76,643.27,210.18,0.938965,43182
y5-f1-i4024-p043183,4024,1,images/train/MAR20_614.jpg,21,367.67,265.3,464.78,356.56,0.932617,43183
y5-f1-i4024-p043184,4024,1,images/train/MAR20_614.jpg,21,438.94,352.12,547.97,450.25,0.901855,43184
y5-f1-i4024-p043185,4024,1,images/train/MAR20_614.jpg,17,438.94,352.12,547.56,449.84,0.005798,43185
y5-f1-i4024-p043186,4024,1,images/train/MAR20_614.jpg,17,367.67,264.9,464.78,356.56,0.00205,43186
y5-f1-i4025-p043187,4025,1,images/train/MAR20_615.jpg,7,735.64,118.29,860.98,217.51,0.922852,43187
y5-f1-i4025-p043188,4025,1,images/train/MAR20_615.jpg,6,34.97,254.98,123.52,334.9,0.921875,43188
y5-f1-i4025-p043189,4025,1,images/train/MAR20_615.jpg,7,744.27,222.96,866.88,326.5,0.917969,43189
y5-f1-i4025-p043190,4025,1,images/train/MAR20_615.jpg,7,740.19,333.76,868.24,442.75,0.915527,43190
y5-f1-i4025-p043191,4025,1,images/train/MAR20_615.jpg,6,64.03,86.68,139.98,159.16,0.912598,43191
y5-f1-i4025-p043192,4025,1,images/train/MAR20_615.jpg,7,320.82,707.49,430.26,808.75,0.905762,43192
y5-f1-i4025-p043193,4025,1,images/train/MAR20_615.jpg,6,320.82,707.49,430.26,808.75,0.001315,43193
y5-f1-i4025-p043194,4025,1,images/train/MAR20_615.jpg,7,0.0,359.88,8.76,430.26,0.00123,43194
y5-f1-i4026-p043195,4026,1,images/train/MAR20_616.jpg,6,541.97,400.07,634.5,483.31,0.928711,43195
y5-f1-i4026-p043196,4026,1,images/train/MAR20_616.jpg,7,264.17,412.05,373.64,522.14,0.918945,43196
y5-f1-i4026-p043197,4026,1,images/train/MAR20_616.jpg,6,555.19,217.9,633.26,293.29,0.91748,43197
y5-f1-i4026-p043198,4026,1,images/train/MAR20_616.jpg,6,311.26,172.88,421.35,276.77,0.460938,43198
y5-f1-i4026-p043199,4026,1,images/train/MAR20_616.jpg,7,311.26,172.88,421.35,276.77,0.449463,43199
y5-f1-i4026-p043200,4026,1,images/train/MAR20_616.jpg,13,816.26,708.44,846.0,798.5,0.035675,43200
y5-f1-i4026-p043201,4026,1,images/train/MAR20_616.jpg,6,827.41,449.85,846.0,549.4,0.029083,43201
y5-f1-i4026-p043202,4026,1,images/train/MAR20_616.jpg,6,827.0,487.44,846.0,582.04,0.022629,43202
y5-f1-i4026-p043203,4026,1,images/train/MAR20_616.jpg,5,816.26,708.44,846.0,798.5,0.021866,43203
y5-f1-i4026-p043204,4026,1,images/train/MAR20_616.jpg,6,826.17,460.59,846.0,581.62,0.016464,43204
y5-f1-i4026-p043205,4026,1,images/train/MAR20_616.jpg,6,826.17,454.81,846.0,573.78,0.014114,43205
y5-f1-i4026-p043206,4026,1,images/train/MAR20_616.jpg,6,826.58,420.93,846.0,528.75,0.012009,43206
y5-f1-i4026-p043207,4026,1,images/train/MAR20_616.jpg,6,827.41,503.55,846.0,585.34,0.008034,43207
y5-f1-i4026-p043208,4026,1,images/train/MAR20_616.jpg,11,816.26,708.44,846.0,798.5,0.005913,43208
y5-f1-i4026-p043209,4026,1,images/train/MAR20_616.jpg,6,264.17,412.05,373.64,522.14,0.005798,43209
y5-f1-i4026-p043210,4026,1,images/train/MAR20_616.jpg,13,815.84,692.75,846.0,798.5,0.005489,43210
y5-f1-i4026-p043211,4026,1,images/train/MAR20_616.jpg,6,827.41,510.99,846.0,601.87,0.004681,43211
y5-f1-i4026-p043212,4026,1,images/train/MAR20_616.jpg,17,816.26,708.44,846.0,798.5,0.003338,43212
y5-f1-i4026-p043213,4026,1,images/train/MAR20_616.jpg,6,826.58,405.86,846.0,512.64,0.0028,43213
y5-f1-i4026-p043214,4026,1,images/train/MAR20_616.jpg,21,816.26,708.44,846.0,798.5,0.001803,43214
y5-f1-i4026-p043215,4026,1,images/train/MAR20_616.jpg,6,816.26,708.44,846.0,798.5,0.001346,43215
y5-f1-i4026-p043216,4026,1,images/train/MAR20_616.jpg,13,820.8,739.01,846.0,800.15,0.001346,43216
y5-f1-i4026-p043217,4026,1,images/train/MAR20_616.jpg,7,816.26,708.44,846.0,798.5,0.00109,43217
y5-f1-i4027-p043218,4027,1,images/train/MAR20_617.jpg,7,142.2,526.94,262.64,640.53,0.935547,43218
y5-f1-i4027-p043219,4027,1,images/train/MAR20_617.jpg,7,180.24,386.39,294.35,495.84,0.931641,43219
y5-f1-i4027-p043220,4027,1,images/train/MAR20_617.jpg,7,608.61,166.04,712.25,262.85,0.913086,43220
y5-f1-i4027-p043221,4027,1,images/train/MAR20_617.jpg,10,0.01,364.42,14.16,437.8,0.011032,43221
y5-f1-i4027-p043222,4027,1,images/train/MAR20_617.jpg,10,0.02,357.37,14.41,434.9,0.008812,43222
y5-f1-i4027-p043223,4027,1,images/train/MAR20_617.jpg,20,0.0,380.17,11.85,442.78,0.0051,43223
y5-f1-i4027-p043224,4027,1,images/train/MAR20_617.jpg,9,0.0,382.04,10.73,427.44,0.004181,43224
y5-f1-i4027-p043225,4027,1,images/train/MAR20_617.jpg,20,0.0,382.04,10.73,427.44,0.003708,43225
y5-f1-i4027-p043226,4027,1,images/train/MAR20_617.jpg,9,0.0,380.17,11.85,442.78,0.003456,43226
y5-f1-i4027-p043227,4027,1,images/train/MAR20_617.jpg,15,0.0,380.17,11.85,442.78,0.002958,43227
y5-f1-i4027-p043228,4027,1,images/train/MAR20_617.jpg,6,608.61,166.04,712.25,262.85,0.002935,43228
y5-f1-i4027-p043229,4027,1,images/train/MAR20_617.jpg,10,0.0,382.04,10.73,427.44,0.002913,43229
y5-f1-i4027-p043230,4027,1,images/train/MAR20_617.jpg,10,0.04,366.91,14.67,446.92,0.002834,43230
y5-f1-i4027-p043231,4027,1,images/train/MAR20_617.jpg,10,0.65,382.87,15.0,431.17,0.002531,43231
y5-f1-i4027-p043232,4027,1,images/train/MAR20_617.jpg,10,0.0,380.17,11.85,442.78,0.002028,43232
y5-f1-i4027-p043233,4027,1,images/train/MAR20_617.jpg,9,0.65,382.87,15.0,431.17,0.001561,43233
y5-f1-i4027-p043234,4027,1,images/train/MAR20_617.jpg,10,0.8,382.45,14.65,422.46,0.001561,43234
y5-f1-i4027-p043235,4027,1,images/train/MAR20_617.jpg,15,0.0,382.04,10.73,427.44,0.001549,43235
y5-f1-i4027-p043236,4027,1,images/train/MAR20_617.jpg,14,0.02,357.37,14.41,434.9,0.001525,43236
y5-f1-i4027-p043237,4027,1,images/train/MAR20_617.jpg,14,0.01,364.42,14.16,437.8,0.001389,43237
y5-f1-i4028-p043238,4028,1,images/train/MAR20_618.jpg,7,316.49,155.44,432.72,260.24,0.935547,43238
y5-f1-i4028-p043239,4028,1,images/train/MAR20_618.jpg,7,789.82,164.08,905.12,267.94,0.935059,43239
y5-f1-i4028-p043240,4028,1,images/train/MAR20_618.jpg,7,552.69,48.78,667.52,151.71,0.925293,43240
y5-f1-i4028-p043241,4028,1,images/train/MAR20_618.jpg,6,53.39,316.96,134.9,401.91,0.918457,43241
y5-f1-i4028-p043242,4028,1,images/train/MAR20_618.jpg,7,552.22,161.51,663.32,263.51,0.916016,43242
y5-f1-i4028-p043243,4028,1,images/train/MAR20_618.jpg,6,69.26,224.3,150.31,305.05,0.915527,43243
y5-f1-i4028-p043244,4028,1,images/train/MAR20_618.jpg,7,388.61,670.79,487.34,770.68,0.898438,43244
y5-f1-i4028-p043245,4028,1,images/train/MAR20_618.jpg,6,94.88,50.18,163.61,121.13,0.885742,43245
y5-f1-i4028-p043246,4028,1,images/train/MAR20_618.jpg,17,389.08,670.79,487.34,771.15,0.005512,43246
y5-f1-i4028-p043247,4028,1,images/train/MAR20_618.jpg,6,388.61,670.79,487.34,770.68,0.004738,43247
y5-f1-i4028-p043248,4028,1,images/train/MAR20_618.jpg,14,389.08,670.79,487.34,771.15,0.001265,43248
y5-f1-i4029-p043249,4029,1,images/train/MAR20_62.jpg,13,188.26,315.25,315.91,424.26,0.927734,43249
y5-f1-i4029-p043250,4029,1,images/train/MAR20_62.jpg,13,248.1,196.87,375.64,305.44,0.927246,43250
y5-f1-i4029-p043251,4029,1,images/train/MAR20_62.jpg,13,302.17,72.71,429.93,184.66,0.924805,43251
y5-f1-i4029-p043252,4029,1,images/train/MAR20_62.jpg,13,407.47,576.44,532.83,687.19,0.920898,43252
y5-f1-i4029-p043253,4029,1,images/train/MAR20_62.jpg,13,527.6,337.93,648.82,448.68,0.916504,43253
y5-f1-i4029-p043254,4029,1,images/train/MAR20_62.jpg,13,352.1,698.53,471.79,809.72,0.90918,43254
y5-f1-i4030-p043255,4030,1,images/train/MAR20_620.jpg,7,577.99,271.44,707.79,380.72,0.924805,43255
y5-f1-i4030-p043256,4030,1,images/train/MAR20_620.jpg,6,333.38,226.66,422.94,307.14,0.881836,43256
y5-f1-i4030-p043257,4030,1,images/train/MAR20_620.jpg,7,89.71,132.17,200.42,235.34,0.868164,43257
y5-f1-i4030-p043258,4030,1,images/train/MAR20_620.jpg,7,112.93,15.19,222.91,114.41,0.849121,43258
y5-f1-i4030-p043259,4030,1,images/train/MAR20_620.jpg,7,665.97,672.28,776.44,778.41,0.830078,43259
y5-f1-i4030-p043260,4030,1,images/train/MAR20_620.jpg,6,347.19,45.49,446.61,139.96,0.715332,43260
y5-f1-i4030-p043261,4030,1,images/train/MAR20_620.jpg,7,347.19,45.49,446.61,139.96,0.118408,43261
y5-f1-i4030-p043262,4030,1,images/train/MAR20_620.jpg,6,89.71,132.17,200.42,235.34,0.046387,43262
y5-f1-i4030-p043263,4030,1,images/train/MAR20_620.jpg,17,666.76,672.28,776.83,778.8,0.026855,43263
y5-f1-i4030-p043264,4030,1,images/train/MAR20_620.jpg,21,112.93,15.19,222.91,114.41,0.008781,43264
y5-f1-i4030-p043265,4030,1,images/train/MAR20_620.jpg,21,89.71,132.17,200.42,235.34,0.003088,43265
